16:59:24.203926,0.01220703125,-0.025146484375,1.21142578125,-2.969465648854962,-1.900763358778626,-1.083969465648855,0
16:59:24.268712,0.013916015625,-0.025634765625,1.2158203125,-3.198473282442748,0.7175572519083969,-1.0,0
16:59:24.325683,0.022216796875,-0.021728515625,1.207763671875,-2.900763358778626,-0.3893129770992366,-0.9007633587786259,0
16:59:24.386805,0.0146484375,-0.02490234375,1.213623046875,-2.969465648854962,-0.12213740458015267,-0.7709923664122137,0
16:59:24.443645,0.0205078125,-0.017333984375,1.210693359375,-3.1068702290076335,-0.9389312977099237,-0.8015267175572519,0
16:59:24.500659,0.018798828125,-0.02685546875,1.215576171875,-3.045801526717557,-1.0,-0.9770992366412213,0
16:59:24.558082,0.00634765625,-0.020263671875,1.210205078125,-3.045801526717557,-0.15267175572519084,-0.7786259541984732,0
16:59:24.615120,0.014892578125,-0.0166015625,1.222412109375,-3.0610687022900764,1.916030534351145,-0.8320610687022901,0
16:59:24.672368,0.01611328125,-0.02099609375,1.216796875,-3.0763358778625953,-0.08396946564885496,-0.9389312977099237,0
16:59:24.729210,0.019775390625,-0.01904296875,1.2099609375,-3.0076335877862594,-1.83206106870229,-0.9923664122137404,0
16:59:24.786099,0.0166015625,-0.02099609375,1.210693359375,-2.9923664122137406,1.6564885496183206,-0.7786259541984732,0
16:59:24.843201,0.010009765625,-0.02001953125,1.220458984375,-2.969465648854962,0.2748091603053435,-0.9236641221374046,0
16:59:24.899961,0.017578125,-0.02587890625,1.212646484375,-2.9160305343511452,-0.183206106870229,-0.9389312977099237,0
16:59:24.956815,0.021240234375,-0.0166015625,1.213134765625,-3.045801526717557,0.07633587786259542,-0.8931297709923665,0
16:59:25.013662,0.030029296875,-0.004150390625,1.2158203125,-3.0,-1.7557251908396947,-0.9007633587786259,0
16:59:25.070467,0.018798828125,-0.021240234375,1.2099609375,-3.0,-1.8091603053435115,-0.8015267175572519,0
16:59:25.127372,0.01806640625,-0.017822265625,1.230224609375,-3.198473282442748,-0.33587786259541985,-0.8702290076335878,0
16:59:25.184983,0.02880859375,-0.02783203125,1.21630859375,-3.099236641221374,-0.2595419847328244,-0.9694656488549618,0
