16:46:49.316179,0.0185009765625,0.0005444335937500001,0.011208496093749964,-0.021908396946564324,0.025267175572519007,0.22083969465648823,0
16:46:50.320303,0.0021435546875000003,0.00176513671875,0.021462402343749964,0.06206106870229089,0.2008396946564885,-0.015801526717557635,0
16:46:51.319734,0.0033642578125000003,0.00176513671875,0.00022216796874996447,0.15366412213740555,0.0023664122137403987,-0.015801526717557635,0
16:46:52.320140,0.0307080078125,-0.09003173828125,0.09592529296874996,9.92465648854962,-2.356412213740458,0.30480916030534316,0
16:46:53.319934,-0.0005419921874999997,0.36236083984375,-0.07375244140625004,31.79488549618321,-0.18083969465648864,-2.153206106870229,0
16:46:54.318127,0.0141064453125,0.62530029296875,-0.23195556640625004,-5.640229007633587,0.24664122137404573,0.3506106870229004,0
16:46:55.332270,0.0221630859375,0.10283935546875,-0.0019750976562500355,-15.76236641221374,0.2008396946564885,-1.1761068702290078,0
16:46:56.319715,0.0387646484375,0.00249755859375,0.019265136718749964,1.8864885496183215,-0.46328244274809166,-0.8249618320610691,0
16:46:57.324833,0.0285107421875,0.43853271484375,-0.11965087890625004,20.840687022900767,0.41458015267175563,-0.9700000000000003,0
16:46:58.322393,0.0087353515625,0.50445068359375,-0.14260009765625004,-0.5180916030534344,0.36114503816793886,-0.11503816793893162,0
16:46:59.318250,0.0353466796875,0.18242919921875,0.0011987304687499645,-45.7318320610687,-1.5625190839694658,0.6330534351145034,0
16:47:00.322417,-0.0112841796875,0.02349365234375,-0.020529785156250036,-0.07534351145038087,-0.11977099236641231,0.19030534351145,0
16:47:01.319537,0.0111767578125,0.008112792968750001,0.0048608398437499645,-0.03717557251908321,0.16267175572519077,0.03763358778625914,0
16:47:02.321270,0.0060498046875,0.00640380859375,0.0024194335937499645,-0.06770992366412143,0.2008396946564885,0.16740458015267135,0
