timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,wing_angle
22:08:49.439189,0.0004980468749999998,0.0127685546875,0.00173583984374992,-0.08496183206106833,0.034982295145515305,0.06442748091603057,90
22:08:49.452653,0.0007421874999999998,0.0130126953125,0.00027099609374992006,-0.04679389312977067,0.035226435770515305,0.09496183206106867,90
22:08:49.464873,9.765624999999792e-06,0.0117919921875,-0.00143798828125008,-0.10022900763358722,0.034005732645515305,0.04916030534351146,90
22:08:49.475160,-0.0019433593750000002,0.0149658203125,-0.00339111328125008,0.19748091603053464,0.037179560770515305,0.09496183206106867,90
22:08:49.485438,0.0004980468749999998,0.006420898437499999,0.00588623046874992,-0.11549618320610655,0.0286346388955153,0.05679389312977101,90
22:08:49.495715,-0.0012109375000000002,0.0154541015625,-0.00461181640625008,0.11351145038167987,0.037667842020515305,0.13312977099236645,90
22:08:49.506004,-0.0016992187500000002,0.0122802734375,2.6855468749920064e-05,-0.19183206106870188,0.034494013895515305,0.0033587786259542396,90
22:08:49.516270,0.0007421874999999998,0.0164306640625,-0.0007055664062500799,0.014274809160305768,0.038644404520515305,0.018625954198473238,90
22:08:49.526724,-0.004140625,0.0137451171875,-0.01510986328125008,0.060076335877862874,0.035958857645515305,0.1483969465648855,90
22:08:49.537859,-0.00560546875,0.006176757812499999,0.00466552734374992,0.04480916030534399,0.0283904982705153,-0.14167938931297708,90
22:08:49.548390,-0.00267578125,0.0142333984375,-0.00339111328125008,0.029541984732824655,0.036447138895515305,0.0415267175572519,90
22:08:49.558869,0.018564453124999998,-0.0011474609375000007,0.00197998046874992,0.060076335877862874,0.0210662795205153,0.010992366412213683,90
22:08:49.569320,0.001962890625,0.0091064453125,-0.00363525390625008,0.04480916030534399,0.031320185770515305,-0.004274809160305315,90
22:08:49.579839,0.001962890625,0.0095947265625,0.00124755859374992,0.014274809160305768,0.031808467020515305,-0.019541984732824424,90
22:08:49.590317,0.0014746093749999998,0.0166748046875,0.00246826171874992,-0.05442748091603011,0.038888545145515305,-0.004274809160305315,90
22:08:49.600801,-0.002431640625,0.0086181640625,0.00320068359374992,0.006641221374046324,0.0308319045205153,-0.0577099236641222,90
22:08:49.611266,0.0026953125,0.0232666015625,0.00124755859374992,-0.10022900763358722,0.045480342020515305,0.0033587786259542396,90
22:08:49.621738,-0.0031640625,0.0164306640625,-0.00436767578125008,0.006641221374046324,0.038644404520515305,0.1483969465648855,90
22:08:49.632240,0.001962890625,0.0127685546875,-0.01413330078125008,0.09824427480916054,0.034982295145515305,-0.08061068702290075,90
22:08:49.642907,-0.004384765625,0.0105712890625,-0.00021728515625007994,0.2661832061068705,0.032785029520515305,0.03389312977099235,90
22:08:49.653952,0.0004980468749999998,0.0127685546875,-0.00168212890625008,-0.08496183206106833,0.034982295145515305,-0.14931297709923663,90
22:08:49.665675,0.020029296874999998,-0.0038330078125000007,-0.00168212890625008,0.16694656488549642,0.0183807326455153,0.05679389312977101,90
22:08:49.676378,-0.004140625,0.0098388671875,0.00417724609374992,-0.07732824427480889,0.032052607645515305,0.23236641221374044,90
22:08:49.687258,-0.002919921875,0.0239990234375,0.00710693359374992,0.006641221374046324,0.046212763895515305,0.2629007633587786,90
22:08:49.698603,0.0002539062499999998,0.0142333984375,0.00222412109374992,0.0753435114503822,0.036447138895515305,0.018625954198473238,90
22:08:49.709947,-0.0019433593750000002,0.0105712890625,0.01980224609374992,0.04480916030534399,0.032785029520515305,0.06442748091603057,90
22:08:49.732274,-0.0016992187500000002,0.0120361328125,0.00295654296874992,-0.14603053435114477,0.034249873270515305,-0.04244274809160309,90
22:08:49.746191,0.0026953125,0.0093505859375,0.00417724609374992,-0.14603053435114477,0.031564326395515305,-0.0882442748091603,90
22:08:49.760118,9.765624999999792e-06,0.0108154296875,0.00539794921874992,-0.04679389312977067,0.033029170145515305,-0.019541984732824424,90
22:08:49.771642,-0.004873046875,0.0117919921875,-0.00021728515625007994,0.029541984732824655,0.034005732645515305,0.04916030534351146,90
22:08:49.783294,-0.0004785156250000002,0.0115478515625,0.00344482421874992,-0.0009923664122135634,0.033761592020515305,0.05679389312977101,90
22:08:49.793967,-0.0004785156250000002,0.0249755859375,-0.01755126953125008,0.05244274809160343,0.047189326395515305,-0.01190839694656487,90
22:08:49.804529,0.003916015625,0.0135009765625,0.00124755859374992,0.1364122137404582,0.035714717020515305,-0.06534351145038164,90
22:08:49.815171,-0.002431640625,0.0120361328125,0.01028076171874992,-0.09259541984732778,0.034249873270515305,0.14076335877862595,90
22:08:49.825934,-0.0009667968750000002,0.0110595703125,0.00490966796874992,-0.0009923664122135634,0.033273310770515305,0.07206106870229001,90
22:08:49.836392,0.0007421874999999998,0.0159423828125,0.00783935546874992,-0.01625954198473245,0.038156123270515305,0.0033587786259542396,90
22:08:49.846828,0.0004980468749999998,0.0113037109375,-0.00265869140625008,0.03717557251908454,0.033517451395515305,-0.1569465648854962,90
22:08:49.857168,0.00318359375,0.0159423828125,0.00539794921874992,-0.10022900763358722,0.038156123270515305,0.0415267175572519,90
22:08:49.867441,0.00318359375,0.0171630859375,0.00588623046874992,0.05244274809160343,0.039376826395515305,-0.0882442748091603,90
22:08:49.877716,-0.004384765625,0.0098388671875,0.00930419921874992,-0.2070992366412212,0.032052607645515305,0.010992366412213683,90
22:08:49.887998,0.0014746093749999998,0.0139892578125,0.01125732421874992,-0.123129770992366,0.036202998270515305,0.06442748091603057,90
22:08:49.898295,0.002451171875,0.0181396484375,-0.01974853515625008,0.021908396946565212,0.040353388895515305,0.05679389312977101,90
22:08:49.908525,-0.00267578125,0.0169189453125,-0.00827392578125008,0.04480916030534399,0.039132685770515305,-0.01190839694656487,90
22:08:49.918838,-0.0021875,0.006665039062499999,0.00320068359374992,-0.04679389312977067,0.0288787795205153,0.04916030534351146,90
22:08:49.929151,0.00318359375,0.0152099609375,0.00149169921874992,-0.01625954198473245,0.037423701395515305,-0.06534351145038164,90
22:08:49.939407,-0.004140625,0.0135009765625,0.00442138671874992,-0.10022900763358722,0.035714717020515305,-0.04244274809160309,90
22:08:49.949710,0.00318359375,0.0091064453125,0.00686279296874992,0.03717557251908454,0.031320185770515305,0.010992366412213683,90
22:08:49.963363,0.0009863281249999998,0.007397460937499999,0.00320068359374992,0.014274809160305768,0.0296112013955153,-0.019541984732824424,90
22:08:49.975135,0.004892578125,0.0078857421875,-0.00412353515625008,-0.19183206106870188,0.0300994826455153,-0.01190839694656487,90
22:08:49.985360,9.765624999999792e-06,0.0164306640625,-0.00217041015625008,0.09061068702290109,0.038644404520515305,-0.019541984732824424,90
22:08:49.995562,9.765624999999792e-06,0.0103271484375,-0.00510009765625008,-0.01625954198473245,0.032540888895515305,-0.04244274809160309,90
22:08:50.005790,0.004404296875,0.0130126953125,0.00783935546874992,-0.008625954198473007,0.035226435770515305,0.018625954198473238,90
22:08:50.016017,0.0002539062499999998,0.0130126953125,-0.00143798828125008,-0.023893129770991894,0.035226435770515305,-0.06534351145038164,90
22:08:50.026275,-0.0019433593750000002,0.0137451171875,0.00100341796874992,-0.05442748091603011,0.035958857645515305,-0.0577099236641222,90
22:08:50.036539,0.0012304687499999998,0.0161865234375,0.00100341796874992,0.06770992366412232,0.038400263895515305,0.20946564885496183,90
22:08:50.046759,0.001962890625,0.0078857421875,0.00417724609374992,-0.09259541984732778,0.0300994826455153,-0.019541984732824424,90
22:08:50.056966,0.0007421874999999998,0.0120361328125,0.00661865234374992,0.04480916030534399,0.034249873270515305,0.03389312977099235,90
22:08:50.067136,0.002939453125,0.0098388671875,-0.00217041015625008,-0.13076335877862544,0.032052607645515305,0.07206106870229001,90
22:08:50.077322,0.0007421874999999998,0.0164306640625,0.00954833984374992,0.09061068702290109,0.038644404520515305,0.1712977099236641,90
22:08:50.087532,0.0007421874999999998,0.0020263671874999993,0.00783935546874992,-0.07732824427480889,0.0242401076455153,-0.08061068702290075,90
22:08:50.097712,-0.0007226562500000002,0.0130126953125,0.00197998046874992,0.060076335877862874,0.035226435770515305,-0.019541984732824424,90
22:08:50.107884,-0.003408203125,0.0091064453125,0.00197998046874992,-0.10022900763358722,0.031320185770515305,-0.01190839694656487,90
22:08:50.118090,-0.0007226562500000002,0.0132568359375,0.00295654296874992,-0.06969465648854944,0.035470576395515305,-0.01190839694656487,90
22:08:50.128317,0.0017187499999999998,0.0091064453125,0.00149169921874992,-0.06206106870228956,0.031320185770515305,0.03389312977099235,90
22:08:50.138505,0.002939453125,0.0161865234375,0.00735107421874992,-0.023893129770991894,0.038400263895515305,0.07206106870229001,90
22:08:50.148683,-0.0007226562500000002,0.0110595703125,-0.0009497070312500799,0.0753435114503822,0.033273310770515305,-0.034809160305343534,90
22:08:50.158856,-0.004384765625,0.0122802734375,0.00222412109374992,0.0753435114503822,0.034494013895515305,-0.16458015267175574,90
22:08:50.169008,0.003427734375,0.0130126953125,0.00661865234374992,-0.0009923664122135634,0.035226435770515305,-0.06534351145038164,90
22:08:50.179194,-0.0007226562500000002,0.0149658203125,0.00588623046874992,-0.01625954198473245,0.037179560770515305,-0.11114503816793897,90
22:08:50.189369,0.0002539062499999998,0.0125244140625,-0.00143798828125008,0.11351145038167987,0.034738154520515305,0.1483969465648855,90
22:08:50.199520,-0.0012109375000000002,0.0161865234375,0.00246826171874992,-0.06969465648854944,0.038400263895515305,-0.05007633587786264,90
22:08:50.209679,-0.008046875,-0.005541992187500001,-0.00925048828125008,0.21274809160305397,0.0166717482705153,-0.02717557251908398,90
22:08:50.219837,-0.0007226562500000002,-0.005297851562500001,-0.00119384765625008,-0.05442748091603011,0.0169158888955153,0.06442748091603057,90
22:08:50.232928,0.00318359375,0.0137451171875,-0.00363525390625008,0.060076335877862874,0.035958857645515305,0.06442748091603057,90
22:08:50.245068,-0.004873046875,0.0083740234375,-0.0007055664062500799,-0.06206106870228956,0.0305877638955153,-0.08061068702290075,90
22:08:50.255809,-0.0016992187500000002,0.0110595703125,0.01150146484374992,-0.05442748091603011,0.033273310770515305,-0.034809160305343534,90
22:08:50.267111,-0.002431640625,0.0176513671875,0.00100341796874992,0.060076335877862874,0.039865107645515305,-0.04244274809160309,90
22:08:50.277589,0.0014746093749999998,0.0120361328125,-0.00363525390625008,-0.01625954198473245,0.034249873270515305,-0.019541984732824424,90
22:08:50.288046,-0.004384765625,0.0086181640625,-0.00241455078125008,0.1364122137404582,0.0308319045205153,-0.06534351145038164,90
22:08:50.298305,0.0026953125,0.0093505859375,-0.00241455078125008,0.029541984732824655,0.031564326395515305,0.08732824427480912,90
22:08:50.308549,-0.0070703125,0.0120361328125,-0.0007055664062500799,0.021908396946565212,0.034249873270515305,0.1712977099236641,90
22:08:50.318787,0.002451171875,0.0088623046875,0.00124755859374992,-0.008625954198473007,0.0310760451455153,0.010992366412213683,90
22:08:50.328998,-0.0002343750000000002,0.0142333984375,0.00735107421874992,0.029541984732824655,0.036447138895515305,-0.019541984732824424,90
22:08:50.339234,-0.0009667968750000002,-0.0035888671875000007,0.00417724609374992,0.006641221374046324,0.0186248732705153,0.04916030534351146,90
22:08:50.349476,0.001962890625,0.0154541015625,2.6855468749920064e-05,0.1364122137404582,0.037667842020515305,-0.12641221374045808,90
22:08:50.359709,0.004892578125,0.0205810546875,0.00222412109374992,-0.03152671755725134,0.042794795145515305,-0.019541984732824424,90
22:08:50.369953,-0.0031640625,0.0120361328125,0.00320068359374992,0.05244274809160343,0.034249873270515305,-0.10351145038167942,90
22:08:50.380166,-0.00365234375,0.0139892578125,-0.00021728515625007994,-0.04679389312977067,0.036202998270515305,-0.04244274809160309,90
22:08:50.390401,-0.0031640625,0.0156982421875,0.00490966796874992,0.03717557251908454,0.037911982645515305,0.0415267175572519,90
22:08:50.400631,-0.0007226562500000002,0.0169189453125,-0.0009497070312500799,-0.039160305343511226,0.039132685770515305,0.08732824427480912,90
