a_x,m,b,0.21203320746832688,0.4641006332946349
a_y,m,b,0.31216821702326514,-2.3923934144706536
a_z,m,b,-0.9583864277414877,8.994991218040681
w_x,-3.830725190839695
w_y,-4.337595419847328
w_z,0.37213740458015265
